trans_id,sender_iban,receiver_iban,amount,timestamp,ip_address,merchant_cat
TXN-343,FR2260585528241164448280656,FR1756270871903080660155732,101.79,2024-11-20 01:46:56,54.63.133.76,
TXN-3944,FR4537260309222372112130212,FR8101842382796639770482784,5138.76,2025-05-20 07:54:30,198.139.1.66,Travel
TXN-1341,FR5330723860093305856732839,FR3645764892708044605454560,4807.99,2025-06-15 07:50:08,123.24.153.27,Unknown
TXN-4469,FR3921646084360176618958152,FR2496438077843736360890640,3105.36,2025-10-21 14:54:34,31.179.11.164,
TXN-9442,FR1917660019108378917943892,FR8696364019862058925554427,5145.85,2025-11-09 22:54:17,Localhost,Travel
TXN-6115,FR1410075568815825689162656,FR7327261027281107424086329,7265.89,2025-05-19 19:31:23,35.91.163.0,Unknown
TXN-4133,FR2755066570911149938116815,FR0904206432423346399725320,6633.84,2025-01-05 08:07:55,Localhost,Travel
TXN-1177,FR2467079736575879117270963,FR9631675482689259241570363,5445.83,2025-05-26 00:44:06,132.80.123.59,
TXN-14371,FR2117314532616333534788559,FR5536052059766965672854351,987.64,2025-01-03 02:41:43,78.182.29.71,Tech
TXN-14259,FR3550719784910577855689825,FR7496225384285863198177102,5662.06,2025-08-01 06:19:54,50.245.104.244,Supermarket
TXN-3042,FR2383024811242432812692847,FR3450313651594978671302208,2888.52,2024-12-31 06:26:26,49.82.202.87,
TXN-6237,FR0942400827260458492984955,FR9803660539248074338691015,3498.99,2025-09-01 13:42:04,185.137.238.209,
TXN-11617,FR7882320823531088179060598,FR2107912448358362929209801,1886.17,2025-07-03 09:10:24,139.160.27.96,Supermarket
TXN-9069,FR4450825238559975455510582,FR0595380584980555258548645,2176.79,2024-12-18 19:12:23,203.108.65.167,Restaurant
TXN-5410,FR7346024530323383052690956,FR0446147188527806576489713,2947.47,2025-10-30 19:00:22,138.62.41.171,Supermarket
TXN-2320,FR4659125416496478987095537,FR6330074141872858050412850,3029.81,2025-05-14 00:30:50,21.6.117.158,Gambling
TXN-1966,FR1898316894523404580700526,FR4865247254657449499668099,,2025-10-11 15:23:08,125.165.10.185,Gambling
TXN-1256,FR0469649216455371913642013,FR3104694381385589408365424,8111.52,2025-01-30 06:33:01,216.162.53.252,Supermarket
TXN-11703,FR3932109829878681265253112,FR5233407138937085396852013,1714.11,2025-07-29 01:24:59,46.159.103.79,Unknown
TXN-9540,FR4058823455216671959921258,FR6775713817700616557013118,4475.11,2025-10-08 15:30:48,139.214.221.148,Tech
TXN-8639,FR8995025558786645547861393,FR2947125404148996323773438,2982.87,2025-02-07 20:29:59,211.109.250.190,Unknown
TXN-14554,FR9316009228987479803802697,FR4136933545359584626462756,3556.84,2025-08-20 10:19:33,120.72.20.248,Tech
TXN-598,FR8751417073627806286530139,FR2745415855640651677410939,9629.98,2025-06-05 06:25:54,146.203.176.91,Travel
TXN-13820,FR7438037341731735917720668,FR5707727332371807360476316,1752.79,2025-10-06 05:35:27,5.11.232.92,Travel
TXN-2855,FR9534693610160131534246160,FR8953853826051388085408169,4806.18,2025-08-06 07:06:22,210.72.232.148,Unknown
TXN-2763,FR0377477130478553633720581,FR9275253481940211320104348,4863.11,2025-06-10 09:42:35,192.168.X.X,Travel
TXN-5074,FR2867933769429297366460533,FR4550395374402268807088731,3709.42,2024-12-04 16:17:14,46.219.25.118,Unknown
TXN-14182,FR7154291894327292754824016,FR5880679896643057682825795,,2024-11-18 05:06:08,6.4.5.140,Restaurant
TXN-9006,FR5150475848187525356327338,FR8783560968103867775489532,5305.89,2025-01-14 02:38:22,81.165.198.69,Restaurant
TXN-6684,FR6793111306189702532483681,FR1545683555799409755812389,5106.5,2025-05-15 09:28:19,218.10.80.162,
TXN-4432,FR8976129985743627461218563,FR3586053498347764373857989,7216.63,2024-12-16 00:50:38,9.232.184.231,
TXN-14425,FR5901834230125082946360376,FR1487203102419517893363694,7865.56,2025-01-17 19:09:54,107.111.148.94,Unknown
TXN-5029,FR1129292218101880055590627,FR1517534350247315776168908,7291.7,2025-08-08 15:01:13,77.201.165.13,Restaurant
TXN-6817,FR2074809952074469916996583,FR2011598382790117931165806,1139.23,2024-12-15 02:25:01,175.31.187.54,
TXN-6884,FR3973010175608219642543322,FR4858723340047026202415454,,2024-11-16 21:00:22,99.119.254.164,Travel
TXN-14964,FR0607439831077152018698887,FR6059320637025532669506364,8591.6,2024-12-11 05:52:07,130.140.60.229,Gambling
TXN-8729,FR1171635581097000318042491,FR1544661251516125825572380,236.83,2024-12-15 11:51:52,161.175.194.70,Gambling
TXN-10444,FR6290560261269531720088288,FR6946041875835750757686232,6840.11,2025-10-28 15:10:52,13.192.254.179,Supermarket
TXN-11934,FR5251911548594926387643795,FR9204007916868160992686850,7597.06,2025-02-05 08:34:45,220.171.38.64,Tech
TXN-5250,FR8221932122055816274467586,FR2170021378566558829351982,2046.4,2025-05-02 11:47:16,213.36.158.151,Unknown
TXN-12501,FR1154224835204744632274793,FR8409446629674270513829729,1394.53,2025-09-03 06:52:57,204.228.38.26,Gambling
TXN-3851,FR9528136830228703164436532,FR3633001800725657034786045,9769.68,2025-09-11 17:35:26,Localhost,Restaurant
TXN-9302,FR3318275340889999445160650,FR6079710809851773635033011,7138.11,2025-11-07 03:29:58,53.166.127.186,
TXN-10703,FR8217230942192833931024232,FR4978552149280932082486219,8385.31,2025-05-15 21:00:13,75.24.106.219,Supermarket
TXN-690,FR9520715244079770232169608,FR4607190265771661742548726,3926.4,2025-05-17 01:58:11,197.171.131.158,Tech
TXN-8116,FR7569589245224455224332567,FR6563202371580105861971167,1830.45,2025-11-05 11:17:02,95.126.177.21,
TXN-7642,FR1615961605836854059740997,FR8414517829604765115628629,100.22,2025-02-21 05:33:32,154.253.253.71,Gambling
TXN-2534,FR9064490025185089771669339,FR2766644058245717933649055,4111.57,2025-09-09 12:54:00,134.204.185.137,Tech
TXN-3572,FR1439746288666674417848100,FR6579096489814846463684487,5430.24,2025-07-31 04:39:20,148.106.106.208,
TXN-14011,FR6525485549314147572420263,FR0396759033542782667602682,,2025-03-13 21:26:10,16.188.38.156,Travel
TXN-1026,FR1133365984971691456196878,FR2792990450964806737024157,4618.88,2025-10-13 05:34:46,12.81.135.127,
TXN-9062,FR8094126784913736793262791,FR5470200723701199811382910,688.59,2025-07-15 13:05:57,88.138.143.78,
TXN-1624,FR7457979688454887741324541,FR7865651775410571218741608,8813.04,2025-05-28 07:24:31,128.216.240.151,Travel
TXN-7081,FR3605645173841532581019015,FR3453803323039815934994304,9018.56,2025-02-15 01:24:55,192.168.X.X,Gambling
TXN-8918,FR4029050026727446980266812,FR5009349755688198275463760,1644.18,2025-05-30 22:09:58,108.191.191.27,Travel
TXN-13204,FR1882140392481720939938345,FR4544863684044840041475295,8523.1,2025-08-17 23:10:50,38.51.158.88,Unknown
TXN-7835,FR3658259325642192273692124,FR8607879970008637232010571,550.63,2024-11-18 02:44:03,133.86.251.149,Restaurant
TXN-3299,FR9730963554376166426246590,FR8210933711823181121544207,7462.3,2025-06-25 22:43:36,121.171.51.251,Gambling
TXN-14641,FR4297223721936379055041573,FR1970673378385669531998437,424.88,2025-09-11 06:02:34,195.62.102.103,Supermarket
TXN-2464,FR7892483475580831816325857,FR5222494880127078069643922,4459.17,2025-05-31 17:24:03,20.180.97.184,Unknown
TXN-2848,FR1554657694158116608948545,FR1839313690041747007289065,43.89,2025-09-09 17:56:13,190.246.22.105,Supermarket
TXN-14707,FR5734533517834322242139645,FR1274499199977592213706781,8507.27,2025-08-13 14:35:55,35.28.197.98,Supermarket
TXN-1166,FR4777698940650551652758415,FR3313858384303762350536804,1639.17,2025-01-04 08:03:30,34.62.145.242,
TXN-11879,FR8928984814283055042111021,FR3777700473539963619715023,1041.53,2025-04-03 15:57:23,182.189.185.95,Gambling
TXN-8704,FR4751845496083397370623635,FR5658550183231608397195163,436.83,2025-08-31 17:05:41,65.149.212.115,Travel
TXN-13979,FR8445394603133694670034561,FR7797498133349127564058082,242.87,2024-12-29 06:19:10,157.190.86.14,Supermarket
TXN-6702,FR3200971351710702590002245,FR5084633697324202933712271,7000.06,2025-07-06 22:16:23,4.183.12.68,Travel
TXN-7691,FR8092381495396393919862329,FR1751651436371373574857558,355.2 €,2025-03-19 01:25:28,71.165.199.232,Restaurant
TXN-13622,FR8387658606493588294806752,FR1057822750377015644583580,2784.88,2025-07-18 09:52:56,145.231.95.5,Restaurant
TXN-10386,FR9026267293494003907492437,FR8581483346277719751172293,2834.79,2025-04-28 03:15:17,168.242.153.181,
TXN-10071,FR4292081153433882808423830,FR3592975515158687490922576,,2025-02-09 03:38:40,150.217.237.50,Supermarket
TXN-4931,FR4572451383574533053072552,FR7057639424611734505791457,-6905.98,2025-02-14 05:48:58,32.96.145.220,Restaurant
TXN-5972,FR3097505841680246022201291,FR4841448462541294751257370,3608.85,2025-05-13 03:49:13,44.180.132.166,Restaurant
TXN-0,FR8988764826451248296325953,FR3009397887474697651753710,5110.33,2025-02-04 12:06:25,14.121.153.118,Gambling
TXN-6036,FR9147449909236892266359820,FR3815901630028261933447906,9538.46,2025-03-04 20:22:38,39.107.105.234,Unknown
TXN-11469,FR2416007934966037840049644,FR7960371469012056373955089,5557.73,2025-02-07 09:29:44,35.149.110.202,Supermarket
TXN-2057,FR9372325837704412931236200,FR1398305367030469603809112,2617.55,2025-10-24 00:43:33,,Restaurant
TXN-5356,FR8037016119927493479130169,FR2200653348047918301046041,409.63,2025-03-11 10:40:34,88.22.64.212,Unknown
TXN-2641,FR1411632224681042228421534,FR2029120961568379677165884,4486.42,2025-08-26 17:19:15,185.239.208.162,Gambling
TXN-6395,FR8937377472380974820223074,FR1609259659586285075074613,321.82,2025-05-09 10:18:22,8.131.168.215,Gambling
TXN-7299,FR0320709098133509820380999,FR0332908620325966180459853,7728.39,2025-10-21 04:46:25,183.4.13.122,Travel
TXN-3635,FR2587099061310028247252125,FR3028493681876973376555062,3383.68,2025-08-26 07:24:34,12.159.80.3,
TXN-4060,FR9442089781071155803110595,FR8488476837591739662216530,8940.45,2025-07-12 12:14:34,97.214.230.89,Supermarket
TXN-8610,FR4525421166472000825968776,FR9497812134611184533056421,6369.76,2025-06-22 14:22:47,96.141.139.119,Supermarket
TXN-3659,FR7441718603598989774788313,FR2803836753745508593202323,5652.45,2025-01-20 08:19:04,220.124.34.22,Gambling
TXN-6734,FR9829134403930838038798996,FR0528411790720010069779396,1284.61,2025-05-01 22:16:27,210.30.50.1,Travel
TXN-10683,FR2794781415599239383829778,FR3843197636832667811629553,6790.27,2025-09-25 06:38:43,198.125.71.181,Supermarket
TXN-7429,FR9328084412741080028661067,FR1100492211659878014742672,8249.51,2025-08-06 23:11:44,8.13.31.76,Travel
TXN-3135,FR5129863663246072284056832,FR6320652339922089198143059,6057.63,2024-11-14 21:24:02,143.159.182.240,Gambling
TXN-1803,FR5518436816270177330064967,FR6683501721400575670386140,8583.16,2024-11-25 04:12:40,,Supermarket
TXN-13033,FR4736120623895225639348546,FR0297468689932510433183717,8900.92,2025-10-15 04:16:22,178.2.167.135,Unknown
TXN-6050,FR5319702651751646592689460,FR2511988269704296163150385,9927.78,2025-04-15 19:36:59,208.114.71.30,Unknown
TXN-10511,FR5347171928271728619368986,FR3204307011767370742871418,3839.35,2025-09-15 23:12:45,186.66.206.78,Travel
TXN-12015,FR7174819509369880328167662,FR1999826916505011391432882,1133.44,2025-08-03 13:34:34,15.204.150.186,Gambling
TXN-8830,FR4117920349143387238336291,FR0674250991042933461836718,926.64,2025-10-17 15:18:30,215.100.173.68,Restaurant
TXN-4701,FR4095609637070249544152160,FR1724344090090336805231511,9852.33,2025-03-22 01:57:09,144.23.89.240,Restaurant
TXN-12513,FR9499430430583589765541520,FR8216732701016400675207997,8771.6,2025-06-29 03:42:28,145.41.216.154,Restaurant
TXN-10471,FR0610189328701733611977936,FR8475476434738042922341753,2626.58,2024-12-01 08:39:44,9.106.24.233,Tech
TXN-12047,FR9796186664242966080662250,FR0254135948729340948608176,3928.46,2025-04-25 22:17:57,218.199.113.191,Restaurant
TXN-1221,FR7321052063652890298149631,FR8388894141334312354914971,3796.88,2025-04-27 12:56:02,143.153.91.108,Gambling
TXN-13862,FR0803394513854564150880653,FR2084809901401723036311934,1577.55,2025-01-22 04:21:00,67.37.94.222,Travel
TXN-3523,FR2659820216663987451847434,FR1387622791163663733623113,9765.61,2025-02-13 18:38:21,66.118.207.171,Unknown
TXN-5035,FR6900152980299258310268627,FR1385698425501613607389584,6952.92,2025-06-25 16:24:41,192.168.X.X,Restaurant
TXN-13985,FR0433845628516229884714022,FR2784361654363727919587001,3089.29,2025-07-14 07:46:26,123.251.7.25,Gambling
TXN-5751,FR2463292276501541931768681,FR9573731653258990878277134,8362.3,2025-10-18 03:34:57,182.30.142.207,Supermarket
TXN-11035,FR1603138086521212324692870,FR0832280988143632392583473,7379.16,2025-10-23 10:48:23,93.189.14.181,
TXN-7130,FR3339597657217373539786601,FR4448598674534030373182432,8645.03,2025-02-09 20:08:15,189.110.112.206,Tech
TXN-1108,FR4139481942870671066092308,FR2231823585279725258207527,4261.46,2025-10-10 08:20:49,81.8.5.81,Tech
TXN-5466,FR2044750508435432537658855,FR4360058934176906461092873,5620.29,2025-04-28 10:33:04,67.85.59.106,Travel
TXN-13935,FR2133511484469028427752530,FR8858933403570132308145544,7673.43,2025-09-02 13:08:38,158.85.74.221,Travel
TXN-7865,FR0869224818998743037492776,FR4288543713854493133294688,6180.43,2025-05-13 06:23:24,13.14.148.85,Gambling
TXN-8443,FR7244928264516549072131553,FR5937687702493485082239080,5412.04,2024-11-30 18:53:29,Localhost,Travel
TXN-12156,FR3786991506865976559087730,FR5853237145775683451656237,8779.38,2025-10-19 03:42:16,167.107.215.147,Tech
TXN-8082,FR4912264430401315562305690,FR4769653186296194241926545,6050.96,2025-01-18 08:54:45,136.195.219.108,Restaurant
TXN-14852,FR5443462953554050174500999,FR2602988995635789639654786,-1702.98,2025-06-24 23:50:19,45.226.230.229,Travel
TXN-745,FR7106100830826293742680063,FR1175249042454626988906778,4032.93,2025-02-02 13:12:27,152.57.185.147,Tech
TXN-5345,FR9279191498116445789304854,FR8553634459800100826392799,7927.03,2025-05-20 02:59:23,204.124.144.120,Supermarket
TXN-2557,FR2831157863480478179922412,FR3697988069694531996639211,5914.16,2024-12-06 04:24:13,65.89.157.112,Supermarket
TXN-1267,FR7834925671479166422356882,FR7344031929241763628946383,5601.03,2025-01-24 22:47:00,192.168.X.X,Tech
TXN-13597,FR8285420279825958437793044,FR2489887219397568221629837,3657.02,2025-09-22 04:40:31,164.38.72.61,Gambling
TXN-8920,FR2782352803119807973138656,FR6248614076975185160771032,7115.06,2025-07-25 19:17:28,112.228.239.221,Tech
TXN-1039,FR4639636651682275775974447,FR7062785118017822394935076,2858.27,2025-09-05 10:03:23,194.218.89.129,Tech
TXN-10193,FR3487770068230154098498987,FR4327716335645721764922151,4945.08,2025-02-28 21:40:05,139.158.0.123,Restaurant
TXN-5868,FR1638614106793251621555327,FR5044853020068968719845770,7008.32,2025-10-07 17:52:30,66.150.36.115,Restaurant
TXN-5999,FR3423774550819842092835313,FR6963875007915729741601367,9592.39,2025-02-04 00:12:16,138.47.181.117,Unknown
TXN-9805,FR1784083190390277145384508,FR5922285654963243359311098,744.56,2025-01-01 18:25:02,129.98.18.179,
TXN-743,FR7420398712230222697690736,FR9866542340841261610352343,6013.22,2025-02-20 07:48:26,,Gambling
TXN-740,FR9379111869571726589747246,FR0369096407596492140465186,1547.37,2025-04-15 18:25:59,80.198.19.147,Gambling
TXN-14465,FR5981520519187125628963566,FR2004559250659392369147111,5782.8,2025-04-28 21:00:33,1.20.184.50,Gambling
TXN-13046,FR9228324742707247407580885,FR0405001041944004258163346,8379.62,2025-09-26 16:18:50,21.142.143.232,Travel
TXN-1048,FR6126163880516015159349376,FR0895176009083187507416184,2357.14 €,2025-01-25 17:30:47,145.205.84.51,Restaurant
TXN-13637,FR5093827609557180990649302,FR3479267287448637068910151,9239.01,2025-08-22 20:04:02,101.82.239.138,Tech
TXN-2387,FR9076330852047470136554120,FR7202396480734590009395567,32.19 €,2025-08-07 23:08:54,218.195.194.121,Unknown
TXN-12863,FR7473268214525502962305692,FR5977979412781234388714762,2971.49,2025-09-12 02:16:02,160.127.130.42,Gambling
TXN-8414,FR2547969253442809442629905,FR9194086892197451237356230,2675.43,2025-06-27 03:39:45,45.106.30.69,Travel
TXN-3923,FR5490776783212153342200539,FR9770452737851532206930443,2819.08,2025-09-01 14:08:11,86.0.122.247,Restaurant
TXN-12914,FR4741931442059041158777823,FR8742610175875105802154029,3461.9,2025-05-18 15:30:39,210.152.91.229,Supermarket
TXN-6891,FR4576259316751273242414131,FR8806878333091191075534743,4556.41,2025-09-08 04:51:47,,Supermarket
TXN-2904,FR3363447610626195107940310,FR9312074876217368876229266,6585.08,2025-09-18 01:59:04,213.161.19.29,Supermarket
TXN-4416,FR6223590546776982542375176,FR4708588932272393509681877,3383.34,2025-10-26 20:00:28,165.157.84.44,Travel
TXN-10905,FR7524269364769510300497535,FR7995051514032867138387849,1231.92,2025-07-23 01:10:31,61.152.168.217,Restaurant
TXN-3104,FR3448441374825722792337234,FR4461813429569090348605686,5314.01,2025-04-19 00:21:39,13.186.181.197,Restaurant
TXN-6306,FR3464705738098243980834534,FR5367498647050862643842451,1378.33,2025-03-23 15:37:31,192.168.X.X,Tech
TXN-5960,FR7467052811688612073576832,FR4331439695669576722896173,8119.23,2025-02-03 15:53:37,53.25.172.98,Travel
TXN-7751,FR0655273987456908710098819,FR2925987923561165493594178,3447.85,2025-04-27 23:45:00,84.39.33.185,Unknown
TXN-1111,FR5936260811596674825665161,FR3776507841638241881585819,580.39,2025-07-25 18:03:06,33.101.120.81,Restaurant
TXN-3411,FR4002759445940634970198561,FR5807416078968132986872621,1137.03,2025-09-21 15:21:41,192.168.X.X,Restaurant
TXN-675,FR5867477217464183964349504,FR4744642524462877569958571,9965.65,2025-04-12 22:27:56,53.1.89.117,Supermarket
TXN-9542,FR9590612764737942418296409,FR0970615254956057539159441,1355.75,2025-05-21 09:17:03,223.244.33.130,Gambling
TXN-9730,FR6949299809538993290298254,FR8094955983872784000469119,6103.36,2025-07-26 02:53:16,87.174.100.12,Tech
TXN-5569,FR8922200655503894100191786,FR3139312718189045822905251,6021.1,2025-11-12 12:43:38,48.164.159.100,Travel
TXN-7407,FR7122864761690838663982962,FR6523556300591804132950933,6353.06,2025-11-07 21:36:17,::1,Supermarket
TXN-11288,FR5548228960620456385796129,FR0353281618492751623311263,8793.41,2025-04-14 11:04:45,95.55.124.221,Supermarket
TXN-106,FR9516315480006044354972358,FR5405602610719007057331369,-3038.71,2025-04-04 04:10:09,14.230.13.126,Gambling
TXN-3841,FR2273966835142883167345878,FR0977541591299269415312967,1553.44,2025-02-19 09:45:39,186.153.119.49,Unknown
TXN-14900,FR5236520325344678973176815,FR1634700508858674575156825,1495.25,2025-01-04 05:02:40,100.241.68.227,Supermarket
TXN-9581,FR5657842457740448904728477,FR1083374284743071149529557,7867.61 €,2025-01-12 10:03:53,22.56.69.207,Travel
TXN-7467,FR3540660303424928766078414,FR0488114295736168177510327,9542.07,2025-09-08 15:19:41,18.140.14.220,Unknown
TXN-13030,FR0592264795280892279415074,FR8449876168380123240053473,3779.89,2025-02-17 20:35:41,60.34.40.252,Unknown
TXN-6933,FR8625274054073186654681103,FR3666841064326343295281204,9201.82,2025-01-08 10:12:59,192.168.X.X,Unknown
TXN-3612,FR4068933938782716277511535,FR7075494829029301922495257,161.53,2025-07-22 02:43:28,85.83.54.4,Supermarket
TXN-2621,FR9718875488794147493161251,FR4075304532050677663809164,5596.45,2025-04-10 05:35:01,20.105.66.63,Travel
